video,board,board_source,plan,board_changed,plan_changed,video_changed,best_seconds,best_mad,whole_seconds,highlight_seconds,whole_render_mad,highlight_render_mad,findings
videos/ai-is-different.mp4,illustrations/ai-is-different-kryptonite.jpg,index+plan,scripts/video/paths/ai-is-different-kryptonite-highlights.json,2026-08-23 14:42,2026-08-23 12:57,2026-08-23 14:42,180.5,2.3919212962962964,181.86666666666667,184.03333333333333,3.936550925925926,31.6125,BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/ai-is-different.mp4,illustrations/ai-is-different-side-by-side.jpg,index+plan,scripts/video/paths/ai-is-different-side-by-side-highlights.json,2026-08-21 22:36,2026-08-23 14:42,2026-08-23 14:42,142.0,2.2497453703703703,117.86666666666666,117.86666666666666,27.185208333333332,27.185208333333332,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/ai-is-math.mp4,illustrations/ai-is-math-1-formula.jpg,index+plan,scripts/video/paths/ai-is-math-1-formula-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,28.5,2.4524305555555554,29.666666666666668,38.36666666666667,2.3747627314814816,2.525775462962963,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/ai-is-math.mp4,illustrations/ai-is-math-2-one-coin.jpg,index+plan,scripts/video/paths/ai-is-math-2-one-coin-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,46.0,2.234699074074074,47.63333333333333,52.4,2.1953240740740743,2.228755787037037,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/ai-is-math.mp4,illustrations/ai-is-math-3-two-coins.jpg,index+plan,scripts/video/paths/ai-is-math-3-two-coins-highlights.json,2026-08-21 13:22,2026-08-23 21:05,2026-08-23 21:05,60.0,2.4230092592592594,61.6,67.23333333333333,2.356857638888889,2.568113425925926,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/ai-is-math.mp4,illustrations/ai-is-math-4-update.jpg,index+plan,scripts/video/paths/ai-is-math-4-update-highlights.json,2026-08-21 13:22,2026-08-23 21:05,2026-08-23 21:05,98.0,2.479236111111111,99.56666666666666,104.3,2.4422337962962963,2.474837962962963,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/ai-is-math.mp4,illustrations/ai-is-math-5-autoregressive.jpg,index+plan,scripts/video/paths/ai-is-math-5-autoregressive-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,146.0,2.548287037037037,147.46666666666667,154.73333333333332,2.405798611111111,2.547662037037037,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/big-downside.mp4,illustrations/big-downside-goal-test-v2.jpg,index,,2026-08-29 16:16,none,2026-08-26 11:19,126.5,19.00263888888889,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/big-downside.mp4,illustrations/big-downside-guardrails-v3.jpg,index,,2026-08-29 18:38,none,2026-08-26 11:19,75.0,35.63692129629629,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/big-downside.mp4,illustrations/big-downside-jailbreak-v2.jpg,index,,2026-08-29 16:16,none,2026-08-26 11:19,179.5,73.27185185185185,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/big-downside.mp4,illustrations/big-downside-policy-puppetry-v2.jpg,index,,2026-08-29 16:16,none,2026-08-26 11:19,122.0,16.370185185185186,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/big-downside.mp4,illustrations/big-downside-safety-timeline-v2.jpg,index,,2026-08-29 16:16,none,2026-08-26 11:19,124.0,17.828842592592594,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/big-downside.mp4,illustrations/big-downside-voice-clone-v2.jpg,index,,2026-08-29 16:16,none,2026-08-26 11:19,160.5,27.06275462962963,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/big-upside.mp4,illustrations/big-upside-discovery-v3.jpg,index,,2026-08-29 16:16,none,2026-08-26 12:24,195.0,35.35027777777778,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/big-upside.mp4,illustrations/big-upside-hassabis-timeline.jpg,index,,2026-08-29 16:16,none,2026-08-26 12:24,220.5,17.299699074074073,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/big-upside.mp4,illustrations/big-upside-help-v3.jpg,index,,2026-08-29 16:16,none,2026-08-26 12:24,211.5,34.90775462962963,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/context-window.mp4,illustrations/context-window-luke-nate-ai.jpg,plan-only,scripts/video/paths/context-window-luke-nate-highlights.json,2026-08-23 21:05,2026-08-23 21:05,2026-08-23 21:05,23.5,2.258402777777778,19.166666666666668,22.4,2.2106655092592593,2.3862905092592595,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/context-window.mp4,illustrations/context-window-outside.jpg,index+plan,scripts/video/paths/context-window-outside-highlights.json,2026-08-20 17:47,2026-08-23 21:05,2026-08-23 21:05,145.5,3.1041666666666665,159.2,148.43333333333334,29.306226851851854,4.715625,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/critical-thinking.mp4,illustrations/critical-thinking-1-equation.jpg,index+plan,scripts/video/paths/critical-thinking-1-equation-highlights.json,2026-08-23 21:05,2026-08-23 21:05,2026-08-23 21:05,6.0,1.7159490740740742,10.633333333333333,16.733333333333334,1.6718229166666667,1.7162789351851853,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/critical-thinking.mp4,illustrations/critical-thinking-2-one-more.jpg,index+plan,scripts/video/paths/critical-thinking-2-one-more-highlights.json,2026-08-23 21:05,2026-08-23 21:05,2026-08-23 21:05,52.0,1.747986111111111,52.43333333333333,53.8,1.678431712962963,1.7151099537037038,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/critical-thinking.mp4,illustrations/critical-thinking-3-two-reactions.jpg,index+plan,scripts/video/paths/critical-thinking-3-two-reactions-highlights.json,2026-08-23 21:05,2026-08-23 21:05,2026-08-23 21:05,94.0,1.4136574074074073,97.7,104.33333333333333,1.3497280092592592,89.24326967592593,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/data-centers.mp4,illustrations/data-centers-footprint-v2.jpg,index,,2026-08-29 16:16,none,2026-08-25 15:21,120.0,47.32648148148148,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/does-ai-think.mp4,illustrations/does-ai-think-rulebook.jpg,index+plan,scripts/video/paths/does-ai-think-rulebook-highlights.json,2026-08-21 22:36,2026-08-23 12:57,2026-08-23 12:57,67.5,2.829837962962963,69.13333333333334,69.13333333333334,1.6833275462962962,1.6833275462962962,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/does-school-matter.mp4,illustrations/does-school-matter-two-skills.jpg,index+plan,scripts/video/paths/does-school-matter-two-skills-highlights.json,2026-08-23 14:42,2026-08-23 14:42,2026-08-23 14:42,66.5,2.3833564814814814,69.46666666666667,79.33333333333333,7.099542824074074,27.22224537037037,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/embeddings.mp4,illustrations/embeddings-taste-three.jpg,index+plan,scripts/video/paths/embeddings-taste-three-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,83.5,1.5752314814814814,84.33333333333333,86.63333333333334,1.4976851851851851,1.6077083333333333,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/embeddings.mp4,illustrations/embeddings-taste-two.jpg,index+plan,scripts/video/paths/embeddings-taste-two-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,49.0,1.588310185185185,49.56666666666667,51.03333333333333,1.5500520833333333,1.619056712962963,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/evaluate-the-results.mp4,illustrations/evaluate-the-results-1-quick-pass.jpg,index+plan,scripts/video/paths/evaluate-the-results-1-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,54.5,1.954351851851852,55.63333333333333,60.6,1.9958969907407407,3.143078703703704,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/evaluate-the-results.mp4,illustrations/evaluate-the-results-2-decide.jpg,index+plan,scripts/video/paths/evaluate-the-results-2-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,101.0,1.9640277777777777,100.36666666666666,105.23333333333333,2.0555497685185187,3.89666087962963,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/evaluate-the-results.mp4,illustrations/evaluate-the-results-3-dig.jpg,index+plan,scripts/video/paths/evaluate-the-results-3-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,156.0,1.9661805555555556,155.73333333333332,160.63333333333333,2.084554398148148,4.139467592592593,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/evaluate-the-results.mp4,illustrations/evaluate-the-results-4-move.jpg,index+plan,scripts/video/paths/evaluate-the-results-4-highlights.json,2026-08-21 22:36,2026-08-23 21:05,2026-08-23 21:05,235.5,1.9450462962962962,234.63333333333333,240.43333333333334,1.999849537037037,3.2832523148148147,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/fake-trap.mp4,illustrations/fake-trap-four-reasons.jpg,index+plan,scripts/video/paths/fake-trap-four-reasons-highlights.json,2026-08-24 15:56,2026-08-22 11:41,2026-08-24 15:56,102.0,2.2562962962962962,104.03333333333333,107.7,2.1611516203703705,2.2724189814814815,BOARD_NEWER_THAN_PLAN;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/fake-trap.mp4,illustrations/fake-trap-three-checks.jpg,index+plan,scripts/video/paths/fake-trap-three-checks-highlights.json,2026-08-24 15:56,2026-08-24 15:56,2026-08-24 15:56,163.5,2.2428703703703703,164.86666666666667,168.73333333333332,2.1758333333333333,2.2859606481481483,COURSE_NATIVE_HIGHLIGHT_PLAN
